ID_INMUEBLE,ID _ESTADO,ESTADO,NOMBRE_VIALIDAD,TIPO_VIALIDAD,NUMERO_EXTERIOR,NUMERO_INTERIOR,TIPO_ASENTAMIENTO,ID_LOCALIDAD,NOMBRE_LOCALIDAD,ID_MUNICIPIO,MUNICIPIO,CODIGO_POSTAL,NATURALEZA_INMUEBLE
4725,13,Hidalgo,Manuel Rojo del Rio ,Calle,4,sin número,Colonia,0001,Centro,76,Tula de Allende,42800,Urbana
4726,13,Hidalgo,20 de Noviembre (FovISSSTE) ,Prolongación,sin número,sin número,Colonia,0001,Alvarado,76,Tula de Allende,42806,Urbana
4727,13,Hidalgo,Guadalupe Victoria ,Calle,501,sin número,Colonia,0001,Alto Primera Sección,76,Tula de Allende,42807,Urbana
4728,13,Hidalgo,Reyna Xochitl ,Avenida,sin número,sin número,Colonia,0001,La Malinche,76,Tula de Allende,42809,Urbana
4729,13,Hidalgo,Xochiquetzal ,Calle,sin número,sin número,Colonia,0001,16 de Enero,76,Tula de Allende,42801,Urbana
4730,13,Hidalgo,Daniel Campuzano ,Andador,sin número,sin número,Colonia,0001,Infonavit,76,Tula de Allende,42831,Urbana
4731,13,Hidalgo,Gral. Pedro Ma. Anaya ,Calle,37,sin número,Colonia,0001,Barrio Alto 2 Da. Sección,76,Tula de Allende,42807,Urbana
4732,13,Hidalgo,Lic. José María de Los Reyes ,Calle,sin número,sin número,Colonia,0001,La Malinche,76,Tula de Allende,42809,Urbana
4733,13,Hidalgo,Artesanos ,Calle,1,sin número,Colonia,0001,16 de Septiembre,76,Tula de Allende,42801,Urbana
4734,13,Hidalgo,Francisco Zarco ,Calle,529,sin número,Colonia,0001,Barrio Alto segunda Sección,76,Tula de Allende,42807,Urbana
4735,13,Hidalgo,Leandro Valle ,Calzada,1,sin número,Colonia,0001,Centro,76,Tula de Allende,42800,Urbana
4736,13,Hidalgo,20 de Noviembre ,Avenida,sin número,sin número,Colonia,0001,Tultengo,76,Tula de Allende,42803,Urbana
4737,13,Hidalgo,Revolución Mexicana ,Avenida,sin número,sin número,Colonia,0001,Tultengo,76,Tula de Allende,42803,Urbana
4738,13,Hidalgo,Poniente ,Avenida,sin número,sin número,Colonia,0001,Pemex,76,Tula de Allende,42808,Urbana
4739,13,Hidalgo,Poniente ,Avenida,sin número,sin número,Colonia,0001,Pemex,76,Tula de Allende,42808,Urbana
4740,13,Hidalgo,Centro de la población ,Calle,sin número,sin número,Colonia,0001,Tula de Allende,76,Tula de Allende,42813,Urbana
4741,13,Hidalgo,Insurgentes ,Avenida,sin número,sin número,Colonia,0001,Tula de Allende,76,Tula de Allende,42812,Urbana
4742,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tula de Allende,76,Tula de Allende,42800,Urbana
4743,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tula de Allende,76,Tula de Allende,42800,Urbana
4744,13,Hidalgo,La Herradura ,Calle,sin número,sin número,Colonia,0001,Tula de Allende,76,Tula de Allende,42800,Urbana
4745,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tula de Allende,76,Tula de Allende,42815,Urbana
4746,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tula de Allende,76,Tula de Allende,42815,Urbana
4747,13,Hidalgo,"Gladiolas, 3ra. Manzana ",Avenida,sin número,sin número,Colonia,0001,Tula de Allende,76,Tula de Allende,42815,Urbana
4748,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43705,Urbana
4749,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43707,Urbana
4750,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43707,Urbana
4751,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43707,Urbana
4752,13,Hidalgo,Galeana ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43690,Urbana
4753,13,Hidalgo,Ahuehuetitla ,Avenida,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43690,Urbana
4754,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43713,Urbana
4755,13,Hidalgo,Prolongación Guerrero ,Calle,sin número,sin número,Colonia,0001,San Isidro Caltengo,77,Tulancingo de Bravo,43628,Urbana
4756,13,Hidalgo,Carretera Huapalcalco ,Calle,sin número,sin número,Colonia,0001,San José Caltengo,77,Tulancingo de Bravo,43628,Urbana
4757,13,Hidalgo,Piramides ,Calle,sin número,sin número,Colonia,0001,Lomas del Progreso,77,Tulancingo de Bravo,43615,Urbana
4758,13,Hidalgo,Niquel ,Calle,sin número,sin número,Colonia,0001,Lomas del Progreso,77,Tulancingo de Bravo,43615,Urbana
4759,13,Hidalgo,Ferrocarril ,Calle,sin número,sin número,Colonia,0001,Ferrocarrilera,77,Tulancingo de Bravo,43640,Urbana
4760,13,Hidalgo, 20 de Noviembre ,Prolongación,sin número,sin número,Colonia,0001,Guadalupe,77,Tulancingo de Bravo,43647,Urbana
4761,13,Hidalgo,Netzahualcoyotl ,Calle,607,sin número,Colonia,0001,Guadalupe,77,Tulancingo de Bravo,43647,Urbana
4762,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43629,Urbana
4763,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43629,Urbana
4764,13,Hidalgo,Enrique Ponce del Villar ,Calle,sin número,sin número,Colonia,0001,Parque de Poblamiento Industrial,77,Tulancingo de Bravo,43633,Urbana
4765,13,Hidalgo,Adolfo Ruíz CortInés ,Calle,sin número,sin número,Colonia,0001,La Cruz,77,Tulancingo de Bravo,43632,Urbana
4766,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43703,Urbana
4767,13,Hidalgo,Hidalgo ,Calle,241,sin número,Colonia,0001,Ampliación Javier Rojo Gómez,77,Tulancingo de Bravo,43645,Urbana
4768,13,Hidalgo,Zafiro ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43703,Urbana
4769,13,Hidalgo,Ingenierias ,Avenida,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43705,Urbana
4770,13,Hidalgo,Plan de Ayala ,Calle,sin número,sin número,Colonia,0001,Huapalcalco,77,Tulancingo de Bravo,43629,Urbana
4771,13,Hidalgo,Ingenierias,Avenida,610,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43705,Urbana
4772,13,Hidalgo,Francisco Villa ,Calle,sin número,sin número,Colonia,0001,20 de Noviembre,77,Tulancingo de Bravo,43689,Urbana
4773,13,Hidalgo,Juárez ,Calle,sin número,sin número,Colonia,0001,Jaltepec,77,Tulancingo de Bravo,43700,Urbana
4774,13,Hidalgo,Javier Rojo Gómez ,Avenida,sin número,sin número,Colonia,0001,Jaltepec,77,Tulancingo de Bravo,43700,Urbana
4775,13,Hidalgo,4 de Mayo ,Calle,sin número,sin número,Colonia,0001,Emiliano Zapata,77,Tulancingo de Bravo,43647,Urbana
4776,13,Hidalgo,Gardenias ,Calle,50,sin número,Colonia,0001,Ampliación Javier Rojo Gómez,77,Tulancingo de Bravo,43645,Urbana
4777,13,Hidalgo,Artículo 123 ,Calle,214,sin número,Colonia,0001,Nueva Morelos,77,Tulancingo de Bravo,43647,Urbana
4778,13,Hidalgo,Reforma ,Calle,sin número,sin número,Colonia,0001,Nueva Morelos,77,Tulancingo de Bravo,43647,Urbana
4779,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43713,Urbana
4780,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Laguna del Cerrito,77,Tulancingo de Bravo,43600,Urbana
4781,13,Hidalgo,Constitución ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43700,Urbana
4782,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43700,Urbana
4783,13,Hidalgo,Los Pinos ,Calle,8,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43700,Urbana
4784,13,Hidalgo,Oriente 3 ,Calle,sin número,sin número,Colonia,0001,Unidad Nicolás Bravo,77,Tulancingo de Bravo,43659,Urbana
4785,13,Hidalgo,Rio Tamesi ,Calle,107,sin número,Colonia,0001,Unidad Nicolás Bravo,77,Tulancingo de Bravo,43659,Urbana
4786,13,Hidalgo,del Pirul,Calle,sin número,sin número,Colonia,0001,Loma Bonita,77,Tulancingo de Bravo,43633,Urbana
4787,13,Hidalgo,del Nogal,Calle,sin número,sin número,Colonia,0001,Loma Bonita,77,Tulancingo de Bravo,43633,Urbana
4788,13,Hidalgo,Agustín yañez ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43648,Urbana
4789,13,Hidalgo,Francisco Villa ,Calle,400,sin número,Colonia,0001,Medias Tierras,77,Tulancingo de Bravo,43698,Urbana
4790,13,Hidalgo,Plan de Ayala ,Calle,sin número,sin número,Colonia,0001,Medias Tierras,77,Tulancingo de Bravo,43698,Urbana
4791,13,Hidalgo,Francisco Villa ,Calle,sin número,sin número,Colonia,0001,Medias Tierras,77,Tulancingo de Bravo,43698,Urbana
4792,13,Hidalgo,19 de Abril ,Calle,sin número,sin número,Colonia,0001,Metilatla,77,Tulancingo de Bravo,43633,Urbana
4793,13,Hidalgo,Sin Nombre ,Calle,sin número,sin número,Colonia,0001,Metilatla,77,Tulancingo de Bravo,43633,Urbana
4794,13,Hidalgo,19,Calle,sin número,sin número,Colonia,0001,Napateco,77,Tulancingo de Bravo,43629,Urbana
4795,13,Hidalgo,León Lefaure Dubernarg ,Calle,sin número,sin número,Colonia,0001,Napateco,77,Tulancingo de Bravo,43629,Urbana
4796,13,Hidalgo,26,Calle,Lote H,sin número,Colonia,0001,Napateco,77,Tulancingo de Bravo,43629,Urbana
4797,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43705,Urbana
4798,13,Hidalgo,Jesús Barranco Sierra,Calle,sin número,sin número,Colonia,0001,Paraíso,77,Tulancingo de Bravo,43684,Urbana
4799,13,Hidalgo,Guillermo Pastrana ,Calle,sin número,sin número,Colonia,0001,Paraíso,77,Tulancingo de Bravo,43684,Urbana
4800,13,Hidalgo,Profesor Cosme Hernández Ortega ,Calle,sin número,sin número,Colonia,0001,Lomas del Paraíso,77,Tulancingo de Bravo,43684,Urbana
4801,13,Hidalgo,San Antonio ,Calle,sin número,sin número,Colonia,0001,San Felipe,77,Tulancingo de Bravo,43714,Urbana
4802,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,San Felipe,77,Tulancingo de Bravo,43714,Urbana
4803,13,Hidalgo,Palmas ,Calle,205,sin número,Colonia,0001,San Juan,77,Tulancingo de Bravo,43685,Urbana
4804,13,Hidalgo,Sauces,Calle,600,sin número,Colonia,0001,San Juan,77,Tulancingo de Bravo,43685,Urbana
4805,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43600,Urbana
4806,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43710,Urbana
4807,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43710,Urbana
4808,13,Hidalgo,Independencia ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43623,Urbana
4809,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43623,Urbana
4810,13,Hidalgo,Principal ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43710,Urbana
4811,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43710,Urbana
4812,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43710,Urbana
4813,13,Hidalgo,23 de Mayo ,Calle,sin número,sin número,Colonia,0001,Tecocuilco,77,Tulancingo de Bravo,43710,Urbana
4814,13,Hidalgo,del Beso,Callejón,sin número,sin número,Colonia,0001,Atlalpan,77,Tulancingo de Bravo,43710,Urbana
4815,13,Hidalgo, 26 de Julio ,Avenida,sin número,sin número,Colonia,0001,Atlalpan,77,Tulancingo de Bravo,43710,Urbana
4816,13,Hidalgo,del Beso ,Callejón,sin número,sin número,Colonia,0001,Atlalpan,77,Tulancingo de Bravo,43710,Urbana
4817,13,Hidalgo,26 de Julio ,Avenida,sin número,sin número,Colonia,0001,Tecocuilco,77,Tulancingo de Bravo,43710,Urbana
4818,13,Hidalgo,Hidalgo ,Calle,sin número,sin número,Colonia,0001,Centro,77,Tulancingo de Bravo,43710,Urbana
4819,13,Hidalgo,Juárez ,Avenida,sin número,sin número,Colonia,0001,Centro,77,Tulancingo de Bravo,43710,Urbana
4820,13,Hidalgo,México-Tuxpan ,Carretera,sin número,sin número,Colonia,0001,San Ángel,77,Tulancingo de Bravo,43710,Urbana
4821,13,Hidalgo,Barrio Tejanecapa ,Calle,sin número,sin número,Colonia,0001,Tejanicapa,77,Tulancingo de Bravo,43710,Urbana
4822,13,Hidalgo,Tierra y Libertad ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43709,Urbana
4823,13,Hidalgo,Libertad ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43709,Urbana
4824,13,Hidalgo,26 de Julio ,Avenida,sin número,sin número,Colonia,0001,Tecocuilco,77,Tulancingo de Bravo,43710,Urbana
4825,13,Hidalgo,Juárez ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43705,Urbana
4826,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43705,Urbana
4827,13,Hidalgo,Barrio Bajo ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43705,Urbana
4828,13,Hidalgo,Mineros ,Calle,sin número,sin número,Colonia,0001,Minera Sección 200,77,Tulancingo de Bravo,43624,Urbana
4829,13,Hidalgo,Gilberto Gómez Carbajal ,Avenida,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43645,Urbana
4830,13,Hidalgo,del Trabajo ,Avenida,1201,sin número,Colonia,0001,Vicente Guerrero,77,Tulancingo de Bravo,43630,Urbana
4831,13,Hidalgo,del Ferrocarril ,Avenida,100,sin número,Colonia,0001,Ferrocarrilera,77,Tulancingo de Bravo,43640,Urbana
4832,13,Hidalgo,Morelos ,Calle,420,sin número,Colonia,0001,Centro,77,Tulancingo de Bravo,43600,Urbana
4833,13,Hidalgo,Guadalupe Victoria ,Calle,207,sin número,Colonia,0001,Centro,77,Tulancingo de Bravo,43600,Urbana
4834,13,Hidalgo,Zaragoza Poniente ,Calle,109,sin número,Colonia,0001,Centro,77,Tulancingo de Bravo,43600,Urbana
4835,13,Hidalgo,Nayarit ,Calle,1001,sin número,Colonia,0001,Vicente Guerrero,77,Tulancingo de Bravo,43630,Urbana
4836,13,Hidalgo,Carlos Chavez ,Calle,sin número,sin número,Colonia,0001,Jardínés del Sur,77,Tulancingo de Bravo,43660,Urbana
4837,13,Hidalgo,Retorno Perforistas ,Calle,sin número,sin número,Colonia,0001,Minera Sección 200,77,Tulancingo de Bravo,43624,Urbana
4838,13,Hidalgo,Tabasco ,Calle,400,sin número,Colonia,0001,15 de Septiembre,77,Tulancingo de Bravo,43680,Urbana
4839,13,Hidalgo,Plaza Mina Paraíso ,Calle,sin número,sin número,Colonia,0001,Minera Sección 200,77,Tulancingo de Bravo,43624,Urbana
4840,13,Hidalgo, Benito Juárez ,Avenida,301,sin número,Colonia,0001,Centro,77,Tulancingo de Bravo,43600,Urbana
4841,13,Hidalgo,Rayón Oriente,Calle,201,sin número,Colonia,0001,Centro,77,Tulancingo de Bravo,43600,Urbana
4842,13,Hidalgo,Molino del Rey ,Calle,208,sin número,Colonia,0001,San Luis,77,Tulancingo de Bravo,43670,Urbana
4843,13,Hidalgo,Manuel Fernando Soto,Calle,206,sin número,Colonia,0001,Centro,77,Tulancingo de Bravo,43600,Urbana
4844,13,Hidalgo,Pedro Lascurain Paredes ,Calle,400,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43648,Urbana
4845,13,Hidalgo,Felipe Ángeles ,Calle,201,sin número,Colonia,0001,Felipe Ángeles,77,Tulancingo de Bravo,43640,Urbana
4846,13,Hidalgo,Emiliano Zapata ,Calle,202,sin número,Colonia,0001,Francisco I. Madero,77,Tulancingo de Bravo,43650,Urbana
4847,13,Hidalgo,Tenochtitlán ,Calle,sin número,sin número,Colonia,0001,Vicente Guerrero,77,Tulancingo de Bravo,43630,Urbana
4848,13,Hidalgo,Giusepe Verdi,Calle,sin número,sin número,Colonia,0001,Jardínés del Sur,77,Tulancingo de Bravo,43660,Urbana
4849,13,Hidalgo,Heroico Colegio Militar ,Calle,sin número,sin número,Colonia,0001,Centro,77,Tulancingo de Bravo,43600,Urbana
4850,13,Hidalgo,Licenciado Adolfo Lugo Verduzco ,Calle,sin número,sin número,Colonia,0001,La Cañada,77,Tulancingo de Bravo,43615,Urbana
4851,13,Hidalgo,Centro Recreativo Nicolás Bravo ,Calle,sin número,sin número,Colonia,0001,Unidad Nicolás Bravo,77,Tulancingo de Bravo,43659,Urbana
4852,13,Hidalgo,Bela Bartok,Calle,420,sin número,Colonia,0001,Jardínés del Sur,77,Tulancingo de Bravo,43660,Urbana
4853,13,Hidalgo,Chihuahua ,Calle,sin número,sin número,Colonia,0001,Javier Rojo Gómez segunda Sección,77,Tulancingo de Bravo,43645,Urbana
4854,13,Hidalgo,Federal Cuota 132 Tulancingo-México ,Carretera,Kilómetro 5,sin número,Colonia,0001,Javier Rojo Gómez segunda Sección,77,Tulancingo de Bravo,43645,Urbana
4855,13,Hidalgo,Jacarandas ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43633,Urbana
4856,13,Hidalgo,Jacarandas ,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43633,Urbana
4857,13,Hidalgo,Miguel Lerdo de Tejada ,Calle,106,sin número,Colonia,0001,Zapotlán de Allende,77,Tulancingo de Bravo,43689,Urbana
4858,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Tulancingo de Bravo,77,Tulancingo de Bravo,43600,Urbana
4859,13,Hidalgo,21 de Marzo,Calle,sin número,sin número,Colonia,0001,Benito Juárez,66,Villa de Tezontepec,43890,Urbana
4860,13,Hidalgo,21 de Marzo ,Calle,sin número,sin número,Colonia,0001,Benito Juárez,66,Villa de Tezontepec,43890,Urbana
4861,13,Hidalgo,Alimentaria Villa de Tezontepec ,Carretera,sin número,sin número,Colonia,0001,Villa de Tezontepec,66,Villa de Tezontepec,43893,Urbana
4862,13,Hidalgo,Sin Nombre ,Calle,sin número,sin número,Colonia,0001,Villa de Tezontepec,66,Villa de Tezontepec,43895,Urbana
4863,13,Hidalgo, Guadalupe ,Avenida,sin número,sin número,Colonia,0001,Villa de Tezontepec,66,Villa de Tezontepec,43896,Urbana
4864,13,Hidalgo,Guadalupe ,Avenida,sin número,sin número,Colonia,0001,Villa de Tezontepec,66,Villa de Tezontepec,43896,Urbana
4865,13,Hidalgo,Téllez-Mina Acozac ,Carretera,sin número,sin número,Colonia,0001,Villa de Tezontepec,66,Villa de Tezontepec,43896,Urbana
4866,13,Hidalgo,Juan Escutia,Calle,sin número,sin número,Colonia,0001,Los Amores de Don Juan,66,Villa de Tezontepec,43880,Urbana
4867,13,Hidalgo, José María Morelos,Avenida,15,sin número,Colonia,0001,Villa de Tezontepec,66,Villa de Tezontepec,43882,Urbana
4868,13,Hidalgo,Centenario ,Avenida,sin número,sin número,Colonia,0001,El Calvario,66,Villa de Tezontepec,43885,Urbana
4869,13,Hidalgo,Santa María ,Calle,sin número,sin número,Colonia,0001,Villas de San Juanita,66,Villa de Tezontepec,43880,Urbana
4870,13,Hidalgo,Centenario Sur ,Avenida,1,sin número,Colonia,0001,El Calvario,66,Villa de Tezontepec,43885,Urbana
4871,13,Hidalgo,Juan Escutia ,Calle,1,sin número,Colonia,0001,San Juan,66,Villa de Tezontepec,43883,Urbana
4872,13,Hidalgo,Tiopankalteno ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43092,Urbana
4873,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43092,Urbana
4874,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43092,Urbana
4875,13,Hidalgo,La Lomita ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4876,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4877,13,Hidalgo,Atlajtenoj ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4878,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4879,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4880,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43099,Urbana
4881,13,Hidalgo,Ueyojteno ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43092,Urbana
4882,13,Hidalgo,Centro de la población ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43092,Urbana
4883,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43099,Urbana
4884,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43099,Urbana
4885,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43099,Urbana
4886,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4887,13,Hidalgo,Principal ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4888,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43094,Urbana
4889,13,Hidalgo,Centro de la población ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43094,Urbana
4890,13,Hidalgo,Centro de la comunidad ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4891,13,Hidalgo,Centro de la población ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4892,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43097,Urbana
4893,13,Hidalgo,Melchor Ocampo,Avenida,1,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43097,Urbana
4894,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43097,Urbana
4895,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4896,13,Hidalgo,Entrada A La población ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4897,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43091,Urbana
4898,13,Hidalgo,Centro de la población ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43091,Urbana
4899,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43097,Urbana
4900,13,Hidalgo,Centro de la comunidad ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4901,13,Hidalgo,Plaza Principal ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4902,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43098,Urbana
4903,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43098,Urbana
4904,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43098,Urbana
4905,13,Hidalgo,Auayo ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43094,Urbana
4906,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43094,Urbana
4907,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43094,Urbana
4908,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43094,Urbana
4909,13,Hidalgo,Centro de la población,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43094,Urbana
4910,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43094,Urbana
4911,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43094,Urbana
4912,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4913,13,Hidalgo,En La Parte Superior del Pueblo ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4914,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43095,Urbana
4915,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4916,13,Hidalgo,Domicilio conocido,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4917,13,Hidalgo,Entrada a la comunidad ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43090,Urbana
4918,13,Hidalgo,Lázaro Cárdenas ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43099,Urbana
4919,13,Hidalgo,Centro de la localidad ,Calle,sin número,sin número,Colonia,0001,Xochiatipan,78,Xochiatipan,43099,Urbana
