ID_INMUEBLE,ID _ESTADO,ESTADO,OPERACION_ORIGEN,VALOR_CATASTRAL,TITULO_PROPIEDAD
3186,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5355849.178,
3187,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1079241.798,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3188,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2465013.811,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3189,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2768478.723,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3190,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1424088.29,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3191,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2963125.41,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3192,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1024321.801,
3193,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5751017.714,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3194,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,10290155.45,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3195,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2200120.617,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3196,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3678362.578,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3197,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3555367.329,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3198,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,135639.62,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3199,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4151313.155,
3200,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1062063.334,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3201,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3627274.209,
3202,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,8185889.387,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3203,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2660554.544,
3204,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,821500.9758,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3205,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,638349.1723,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3206,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,401993.9414,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3207,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3288813.763,
3208,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,496578.9481,
3209,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3600963.699,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3210,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2391254.978,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3211,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,435283.1227,
3212,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5094276.728,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3213,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1211943.837,
3214,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2181991.909,
3215,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,628386.9404,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3216,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3629062.302,
3217,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1048333.335,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3218,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2752523.826,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3219,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4856268.789,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3220,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2355173.817,
3221,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3147298.981,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3222,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,267958.4961,
3223,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2537814.737,
3224,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1505318.797,
3225,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,384056.815,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3226,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4370354.538,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3227,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3400569.571,
3228,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3001058.524,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3229,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3134526.888,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3230,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3466345.846,
3231,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1805335.244,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3232,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,855857.9039,
3233,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,867863.6708,
3234,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5248819.045,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3235,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2600270.268,
3236,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3060033.66,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3237,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2839619.278,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3238,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1553469.585,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3239,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2611381.988,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3240,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,461072.5315,
3241,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,240115.3349,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3242,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2971044.107,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3243,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,773222.4669,
3244,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,303464.9127,
3245,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4895136.82,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3246,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1801056.593,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3247,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,291203.704,
3248,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5956903.841,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3249,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3470242.316,
3250,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3493779.023,
3251,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1397139.175,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3252,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3047421.219,
3253,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1231676.719,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3254,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3262067.725,
3255,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4413013.326,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3256,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2272793.822,
3257,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2545647.861,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3258,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,524166.6674,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3259,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2865163.462,
3260,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3486142.589,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3261,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,716003.4934,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3262,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,12238985.15,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3263,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,845512.5092,
3264,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,8512599.507,
3265,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3317167.808,
3266,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2857872.868,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3267,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3316912.366,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3268,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,167825.2926,
3269,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3841206.754,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3270,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4076532.555,
3271,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,713193.6332,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3272,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4762202.329,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3273,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1503913.866,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3274,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3857171.87,
3275,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1721869.621,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3276,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2074315.508,
3277,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2003813.558,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3278,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1496122.89,
3279,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1699454.599,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3280,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2973343.084,
3281,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1274016.205,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3282,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,252121.1017,
3283,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,487957.7857,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3284,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7312279.552,
3285,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3894466.379,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3286,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1197511.373,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3287,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3504278.96,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3288,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6103782.903,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3289,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,40774904.62,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3290,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3049720.196,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3291,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,19083932.57,
3292,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,11356241.99,
3293,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7050194.941,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3294,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,24563287.88,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3295,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,999671.6631,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3296,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7380307.547,
3297,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1239914.719,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3298,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6006319.066,
3299,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,549455.41,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3300,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7440573.942,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3301,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,444468.8115,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3302,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3387158.874,
3303,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,12452789.98,
3304,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,9914847.519,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3305,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2774737.049,
3306,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4552292.992,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3307,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1252622.951,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3308,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3743564.109,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3309,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1220533.069,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3310,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1154086.259,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3311,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6181181.782,
3312,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2228091.499,
3313,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1167784.328,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3314,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3010254.43,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3315,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2106118.018,
3316,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3620313.418,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3317,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4398580.862,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3318,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1154277.84,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3319,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6242455.895,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3320,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3426209.546,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3321,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2027314.208,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3322,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3614502.116,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3323,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,13876750.55,
3324,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,258060.1247,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3325,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6986462.2,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3326,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3173162.468,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3327,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2852295.579,
3328,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,613699.0343,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3329,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,310361.8425,
3330,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6645447.336,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3331,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3626459.011,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3332,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1266161.369,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3333,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2275986.845,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3334,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,831718.6496,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3335,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,927509.3417,
3336,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2245972.428,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3337,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2576131.014,
3338,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2485768.461,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3339,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6886776.02,
3340,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4768053.225,
3341,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7624939.094,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3342,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4643613.452,
3343,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,4804350.234,
3344,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2470199.28,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3345,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3935337.075,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3346,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,849918.881,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3347,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2039703.138,
3348,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,393316.5819,
3349,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,480869.2745,
3350,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2841790.533,
3351,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,2606081.57,
3352,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7074461.916,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3353,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3113197.494,
3354,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1649196.416,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3355,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,12872353.21,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3356,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7056580.987,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3357,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3405825.542,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3358,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,5887934.543,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3359,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1889758.774,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3360,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7271215.998,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3361,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,611974.8018,
3362,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,988304.501,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3363,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,7409857.06,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3364,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,6552083.342,
3365,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,32668457.64,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3366,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,3693752.949,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3367,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,1344837.457,Contrato de Donación y Transmisión de Derechos Posesorios CD y TDP 2003 004 de fecha 16 de diciembre del 2003.
3368,13,Hidalgo,Donación a favor de Gobierno del Estado de Hidalgo,23213916.33,
