ID_INMUEBLE,ID _ESTADO,ESTADO,DENOMINACIÓN_INMUEBLE,NOMBRE_VIALIDAD,TIPO_ASENTAMIENTO,NATURALEZA_INMUEBLE,TIPO_INMUEBLE,USO_INMUEBLE
4271,13,Hidalgo,Primaria General Emancipación, Constitución ,Colonia,Urbana,Edificación,Primaria General
4272,13,Hidalgo,Preescolar General María Vargas de Ita,Durazno ,Colonia,Urbana,Edificación,Preescolar General
4273,13,Hidalgo,Preescolar General Ignacio Allende,Vicente Guerrero ,Colonia,Urbana,Edificación,Preescolar General
4274,13,Hidalgo,Primaria General Lázaro Cárdenas del Rio,Vicente Guerrero ,Colonia,Urbana,Edificación,Primaria General
4275,13,Hidalgo,Preescolar General Vicente Suarez,Revolución ,Colonia,Urbana,Edificación,Preescolar General
4276,13,Hidalgo,Primaria General Revolución,Revolución ,Colonia,Urbana,Edificación,Primaria General
4277,13,Hidalgo,Telesecundaria 113,Revolución ,Colonia,Urbana,Edificación,Telesecundaria
4278,13,Hidalgo,Primaria General Teodomiro Manzano,Hidalgo,Colonia,Urbana,Edificación,Primaria General
4279,13,Hidalgo,Preescolar General Federico García Lorca,Insurgentes,Colonia,Urbana,Edificación,Preescolar General
4280,13,Hidalgo,Primaria General Ricardo Flores Magón,Constitución ,Colonia,Urbana,Edificación,Primaria General
4281,13,Hidalgo,Telesecundaria 49, Azteca ,Colonia,Urbana,Edificación,Telesecundaria
4282,13,Hidalgo,Secundaria General Cuauhtémoc,Canal Requena,Colonia,Urbana,Edificación,Secundaria General
4283,13,Hidalgo,Preescolar General Ramón López Velarde,16 de Enero ,Colonia,Urbana,Edificación,Preescolar General
4284,13,Hidalgo,Preescolar General Gabriela Mistral,de Santos degollado,Colonia,Urbana,Edificación,Preescolar General
4285,13,Hidalgo,Primaria General José María Morelos, Morelos ,Colonia,Urbana,Edificación,Primaria General
4286,13,Hidalgo,Preescolar General Antonio Machado,del Trabajo ,Colonia,Urbana,Edificación,Preescolar General
4287,13,Hidalgo,Primaria General Tierra y Libertad,Álvaro Obregón ,Colonia,Urbana,Edificación,Primaria General
4288,13,Hidalgo,Telesecundaria 417,Tula ,Colonia,Urbana,Edificación,Telesecundaria
4289,13,Hidalgo,Primaria General Benito Juárez,Montes de Oca,Colonia,Urbana,Edificación,Primaria General
4290,13,Hidalgo,Preescolar General Rosaura Zapata Cano,Francisco I. Madero ,Colonia,Urbana,Edificación,Preescolar General
4291,13,Hidalgo,Primaria General Gral. Felipe Ángeles,Francisco I. Madero ,Colonia,Urbana,Edificación,Primaria General
4292,13,Hidalgo,Preescolar General Juan de La Barrera,16 de Septiembre ,Colonia,Urbana,Edificación,Preescolar General
4293,13,Hidalgo,Preescolar General Cesar Lizardi Ramos,Lázaro Cárdenas ,Colonia,Urbana,Edificación,Preescolar General
4294,13,Hidalgo,Primaria General Bartolomé Vargas Lugo,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4295,13,Hidalgo,Telesecundaria 80,A Tepeitic ,Colonia,Urbana,Edificación,Telesecundaria
4296,13,Hidalgo,Preescolar General John dewey, Ignacio ,Colonia,Urbana,Edificación,Preescolar General
4297,13,Hidalgo,Primaria General Ignacio Allende,Manantiales ,Colonia,Urbana,Edificación,Primaria General
4298,13,Hidalgo,Telesecundaria 710,5 de Mayo,Colonia,Urbana,Edificación,Telesecundaria
4299,13,Hidalgo,Preescolar General Benjamin Franklin,Vicente Guerrero,Colonia,Urbana,Edificación,Preescolar General
4300,13,Hidalgo,Primaria General Vicente Guerrero,Aquíles Serdán ,Colonia,Urbana,Edificación,Primaria General
4301,13,Hidalgo,Telesecundaria 709,Benito Juárez ,Colonia,Urbana,Edificación,Telesecundaria
4302,13,Hidalgo,Secundaria General Niños Héroes de Chapultepec,Calvario ,Colonia,Urbana,Edificación,Secundaria General
4303,13,Hidalgo,Preescolar General María Montessori,Avenida Insurgentes ,Colonia,Urbana,Edificación,Preescolar General
4304,13,Hidalgo,Primaria General Juan Aldama,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4305,13,Hidalgo,Primaria General Miguel Hidalgo y Costilla,Canal Endho ,Colonia,Urbana,Edificación,Primaria General
4306,13,Hidalgo,Primaria General Niños Héroes,Hidalgo ,Colonia,Urbana,Edificación,Primaria General
4307,13,Hidalgo,Preescolar General Teofilo Hernández,Principal ,Colonia,Urbana,Edificación,Preescolar General
4308,13,Hidalgo,Primaria General Lic. Gabriel Ramos Millan,Constitución ,Colonia,Urbana,Edificación,Primaria General
4309,13,Hidalgo,Telesecundaria 341,Atecoxco-Coacoaco Ilamatlan ,Colonia,Urbana,Edificación,Telesecundaria
4310,13,Hidalgo,Primaria General Francisco Sarabia,Morelos,Colonia,Urbana,Edificación,Primaria General
4311,13,Hidalgo,Telesecundaria 631,Niños Héroes ,Colonia,Urbana,Edificación,Telesecundaria
4312,13,Hidalgo,Primaria General Ignacio Comonfort,Ignacio Comonfort,Colonia,Urbana,Edificación,Primaria General
4313,13,Hidalgo,Telesecundaria 717,Barrio Abajo ,Colonia,Urbana,Edificación,Telesecundaria
4314,13,Hidalgo,Primaria General Narciso Mendoza,Teopancalichpa ,Colonia,Urbana,Edificación,Primaria General
4315,13,Hidalgo,Preescolar General Librado Rodríguez Olvera,Principal a Tianguistengo ,Colonia,Urbana,Edificación,Preescolar General
4316,13,Hidalgo,Primaria General Benito Juárez,Librado Rodríguez ,Colonia,Urbana,Edificación,Primaria General
4317,13,Hidalgo,Primaria General Ruperto Alarcón,Vicente Guerrero ,Colonia,Urbana,Edificación,Primaria General
4318,13,Hidalgo,Primaria General Lázaro Cárdenas,Emiliano Zapata ,Colonia,Urbana,Edificación,Primaria General
4319,13,Hidalgo,Primaria General Francisco I. Madero,Madero,Colonia,Urbana,Edificación,Primaria General
4320,13,Hidalgo,Telesecundaria 754,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4321,13,Hidalgo,Primaria General Benito Juárez,Juárez ,Colonia,Urbana,Edificación,Primaria General
4322,13,Hidalgo,Primaria General Joséfa Ortíz de Domínguez,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4323,13,Hidalgo,Primaria General Benito Juárez,Miguel Hidalgo ,Colonia,Urbana,Edificación,Primaria General
4324,13,Hidalgo,Primaria General Juan Aldama,Juan Aldana ,Colonia,Urbana,Edificación,Primaria General
4325,13,Hidalgo,Primaria General Redención Campesina,del Maestro ,Colonia,Urbana,Edificación,Primaria General
4326,13,Hidalgo,Primaria General Justo Sierra,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
4327,13,Hidalgo,Telesecundaria 632,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4328,13,Hidalgo,Preescolar General Ángel Solís,Miguel Hidalgo,Colonia,Urbana,Edificación,Preescolar General
4329,13,Hidalgo,Primaria General Emiliano Zapata,Juárez ,Colonia,Urbana,Edificación,Primaria General
4330,13,Hidalgo,Telesecundaria 326,Barrio Coatempa ,Colonia,Urbana,Edificación,Telesecundaria
4331,13,Hidalgo,Preescolar General Tlahuili de Coneme,Salida A Xalacahuantla ,Colonia,Urbana,Edificación,Preescolar General
4332,13,Hidalgo,Primaria General Morelos,Morelos ,Colonia,Urbana,Edificación,Primaria General
4333,13,Hidalgo,Telesecundaria 633,Salida de Xalacahuantla,Colonia,Urbana,Edificación,Telesecundaria
4334,13,Hidalgo,Primaria General Miguel Hidalgo,del Maestro ,Colonia,Urbana,Edificación,Primaria General
4335,13,Hidalgo,Telesecundaria 694,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4336,13,Hidalgo,Preescolar General Trinidad Hernández,Atlamaya ,Colonia,Urbana,Edificación,Preescolar General
4337,13,Hidalgo,Primaria General Ignacio Zaragoza,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4338,13,Hidalgo,Telesecundaria 114,Ignacio Zaragoza ,Colonia,Urbana,Edificación,Telesecundaria
4339,13,Hidalgo,Preescolar General Joséfa Ortíz de Domínguez,Principal ,Colonia,Urbana,Edificación,Preescolar General
4340,13,Hidalgo,Primaria General Gral. Felipe Ángeles,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4341,13,Hidalgo,Telesecundaria 759,Barrio Vista Hermosa ,Colonia,Urbana,Edificación,Telesecundaria
4342,13,Hidalgo,Primaria Indígena Justo Sierra,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria Indígena
4343,13,Hidalgo,Telesecundaria 285,Tenexco-Papatlatla,Colonia,Urbana,Edificación,Telesecundaria
4344,13,Hidalgo,Secundaria General Gabriel Alarcón Chargoy,Capitán Guillermo Campos ,Colonia,Urbana,Edificación,Secundaria General
4345,13,Hidalgo,Preescolar General Héroes 16 de Julio,José y Guadalupe Cervantes,Colonia,Urbana,Edificación,Preescolar General
4346,13,Hidalgo,Pedagógica Normal Sierra Hidalguense,del Maestro,Colonia,Urbana,Edificación,Pedagógica
4347,13,Hidalgo,Primaria General Benito Juárez,Héroes 16 de Julio ,Colonia,Urbana,Edificación,Primaria General
4348,13,Hidalgo,Primaria General Benito Juárez,Emiliano Zapata ,Colonia,Urbana,Edificación,Primaria General
4349,13,Hidalgo,Telesecundaria 381,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4350,13,Hidalgo,Primaria General Cuauhtémoc,Miguel Hidalgo ,Colonia,Urbana,Edificación,Primaria General
4351,13,Hidalgo,Telesecundaria 443,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4352,13,Hidalgo,Primaria General Abundio Lara,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4353,13,Hidalgo,Telesecundaria 782,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4354,13,Hidalgo,Primaria General Niños Héroes,Niños Héroes ,Colonia,Urbana,Edificación,Primaria General
4355,13,Hidalgo,Preescolar General Xochipilli,Barrio Abajo ,Colonia,Urbana,Edificación,Preescolar General
4356,13,Hidalgo,Primaria General Emiliano Zapata,Calmecac ,Colonia,Urbana,Edificación,Primaria General
4357,13,Hidalgo,Telesecundaria 746,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4358,13,Hidalgo,Preescolar General 24 de Febrero Día de La Bandera Naciónal,Tlamaxtiquetl ,Colonia,Urbana,Edificación,Preescolar General
4359,13,Hidalgo,Primaria General Benito Juárez,Plaza Principa ,Colonia,Urbana,Edificación,Primaria General
4360,13,Hidalgo,Telesecundaria 593,La Loma ,Colonia,Urbana,Edificación,Telesecundaria
4361,13,Hidalgo,Primaria General Amado Nervo,Miguel Hidalgo ,Colonia,Urbana,Edificación,Primaria General
4362,13,Hidalgo,Preescolar General Profr. Francisco Olivares Rodríguez,Barrio El Conejo ,Colonia,Urbana,Edificación,Preescolar General
4363,13,Hidalgo,Primaria General Vicente Guerrero,Álvaro Obregón ,Colonia,Urbana,Edificación,Primaria General
4364,13,Hidalgo,Telesecundaria 84,Vicente Guerrero ,Colonia,Urbana,Edificación,Telesecundaria
4365,13,Hidalgo,Primaria General Gral. Ignacio Zaragoza,Revolución,Colonia,Urbana,Edificación,Primaria General
4366,13,Hidalgo,Preescolar General Francisco I. Madero,Barrio Abajo ,Colonia,Urbana,Edificación,Preescolar General
4367,13,Hidalgo,Primaria General 1° de Mayo,Niños Héroes ,Colonia,Urbana,Edificación,Primaria General
4368,13,Hidalgo,Telesecundaria 773,Zacatipan -Tlacohechac,Colonia,Urbana,Edificación,Telesecundaria
4369,13,Hidalgo,Preescolar General México Creo En Ti,Barrio Abajo ,Colonia,Urbana,Edificación,Preescolar General
4370,13,Hidalgo,Primaria General Simbolo Progresista,16 de Septiembre ,Colonia,Urbana,Edificación,Primaria General
4371,13,Hidalgo,Telesecundaria 159,21 de Marzo ,Colonia,Urbana,Edificación,Telesecundaria
4372,13,Hidalgo,Preescolar General José Vasconcelos,Adolfo López Mateos ,Colonia,Urbana,Edificación,Preescolar General
4373,13,Hidalgo,Primaria General Gregorio García Reyes,Felipe Reyes ,Colonia,Urbana,Edificación,Primaria General
4374,13,Hidalgo,Preescolar General Tlacaelel,"5ta. Sección, Fracciónamiento Rancho Don Antonio ",Colonia,Urbana,Edificación,Preescolar General
4375,13,Hidalgo,Primaria General Donaciano Serna Leal,A Los Reyes ,Colonia,Urbana,Edificación,Primaria General
4376,13,Hidalgo,Primaria General José Vasconcelos,Rancho de La Concepción ,Colonia,Urbana,Edificación,Primaria General
4377,13,Hidalgo,Preescolar General Rosaura Zapata Cano,Benito Juárez ,Colonia,Urbana,Edificación,Preescolar General
4378,13,Hidalgo,Preescolar General Emiliano Zapata,Adolfo López Mateos ,Colonia,Urbana,Edificación,Preescolar General
4379,13,Hidalgo,Primaria General Emiliano Zapata,Adolfo López Mateos ,Colonia,Urbana,Edificación,Primaria General
4380,13,Hidalgo,Primaria General Juan de Dios Rodríguez Heredía,de Las Arboledas ,Colonia,Urbana,Edificación,Primaria General
4381,13,Hidalgo,Primaria General Frida Kahlo,Campana de Oro ,Colonia,Urbana,Edificación,Primaria General
4382,13,Hidalgo,Secundaria General Escuela Secundaria General,Hacienda Chavarría Sur ,Colonia,Urbana,Edificación,Secundaria General
4383,13,Hidalgo,Preescolar General Frida Kahlo,Hacienda Chavarría Segunda Sección ,Colonia,Urbana,Edificación,Preescolar General
4384,13,Hidalgo,Preescolar General Enrique Laubscher,"La Cruz Oriente, Primera Sección ",Colonia,Urbana,Edificación,Preescolar General
4385,13,Hidalgo,Primaria General Octavio Paz,de La Cruz Oriente ,Colonia,Urbana,Edificación,Primaria General
4386,13,Hidalgo,Primaria General Felipe Reyes Montaño,Haciendas de Tizayuca Sur ,Colonia,Urbana,Edificación,Primaria General
4387,13,Hidalgo,Preescolar General Daniel Ross Landa,Rayón ,Colonia,Urbana,Edificación,Preescolar General
4388,13,Hidalgo,Primaria General Lázaro Cárdenas,Hidalgo ,Colonia,Urbana,Edificación,Primaria General
4389,13,Hidalgo,Secundaria General Ismael Villaseñor Rámirez,Toluca ,Colonia,Urbana,Edificación,Secundaria General
4390,13,Hidalgo,Preescolar General Huitzilihuitl,Querétaro,Colonia,Urbana,Edificación,Preescolar General
4391,13,Hidalgo,Primaria General Vicente Suarez,Puebla,Colonia,Urbana,Edificación,Primaria General
4392,13,Hidalgo,Primaria General Francisco I. Madero,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4393,13,Hidalgo,Preescolar General Eduardo Gómez Jauregui,Paseo Bosque de La Alborada ,Colonia,Urbana,Edificación,Preescolar General
4394,13,Hidalgo,Primaria General José Ma. Morelos y Pavón,Plaza Principal (Cuenca Lechera) ,Colonia,Urbana,Edificación,Primaria General
4395,13,Hidalgo,Primaria General Profr. Ramón G. Bonfil,24 de Febrero,Colonia,Urbana,Edificación,Primaria General
4396,13,Hidalgo,Preescolar General Ignacio Rodríguez Galvan,Fresnos ,Colonia,Urbana,Edificación,Preescolar General
4397,13,Hidalgo,Preescolar General Calmecac,Gardenia ,Colonia,Urbana,Edificación,Preescolar General
4398,13,Hidalgo,Primaria General Felipe Ángeles,Rosa ,Colonia,Urbana,Edificación,Primaria General
4399,13,Hidalgo,Escuela Secundaria Técnica 50,México-Pachuca,Colonia,Urbana,Edificación,Secundaria Técnica
4400,13,Hidalgo,Primaria General Gral. Felipe Ángeles,Benito Juárez ,Colonia,Urbana,Edificación,Primaria General
4401,13,Hidalgo,Secundaria General Raul Guerrero Guerrero,Osmond ,Colonia,Urbana,Edificación,Secundaria General
4402,13,Hidalgo,Preescolar General Bernal Díaz del Castillo,Francisco Villa ,Colonia,Urbana,Edificación,Preescolar General
4403,13,Hidalgo,Primaria General Ignacio Zaragoza,Francisco Villa ,Colonia,Urbana,Edificación,Primaria General
4404,13,Hidalgo,Preescolar General Xocoyotzin,Ocelot ,Colonia,Urbana,Edificación,Preescolar General
4405,13,Hidalgo,Primaria General Margarita Maza de Juárez,Tizayuca ,Colonia,Urbana,Edificación,Primaria General
4406,13,Hidalgo,Primaria General Ricardo Flores Magón,Mantenimiento ,Colonia,Urbana,Edificación,Primaria General
4407,13,Hidalgo,Ángel Jimenez Morales,Cuitlahuac ,Colonia,Urbana,Edificación,Preescolar General
4408,13,Hidalgo,Primaria General Pedro María Anaya,Iztaccihuatl ,Colonia,Urbana,Edificación,Primaria General
4409,13,Hidalgo,Telesecundaria 189,Chimalpopocatl ,Colonia,Urbana,Edificación,Telesecundaria
4410,13,Hidalgo,Secundaria General Maestro Justo Sierra,Niños Héroes ,Colonia,Urbana,Edificación,Secundaria General
4411,13,Hidalgo,Secundaria General Antonio Cuadrini D' Palma,Rancho Don Antonio Norte ,Colonia,Urbana,Edificación,Secundaria General
4412,13,Hidalgo,Preescolar General Estefania Castañeda,Allende ,Colonia,Urbana,Edificación,Preescolar General
4413,13,Hidalgo,Preescolar General Roberto Zeron Sánchez,A Los Reyes-Tizayuca ,Colonia,Urbana,Edificación,Preescolar General
4414,13,Hidalgo,Primaria General Ignacio Rodríguez Galvan,Juárez,Colonia,Urbana,Edificación,Primaria General
4415,13,Hidalgo,Primaria General Héroe de Nacozari,Julián Villagrán ,Colonia,Urbana,Edificación,Primaria General
4416,13,Hidalgo,Primaria General Reynaldo Gómez Aldana,18 de Marzo ,Colonia,Urbana,Edificación,Primaria General
4417,13,Hidalgo,Centro de Atención Múltiple número 14,México-Pachuca ,Colonia,Urbana,Edificación,Centro de Atención Múltiple (Cam)
4418,13,Hidalgo,Secundaria General Profr. Arnulfo Pacheco Cruz,Paseo Arboledas ,Colonia,Urbana,Edificación,Secundaria General
4419,13,Hidalgo,Preescolar General Francisco Gabilondo Soler,Granate ,Colonia,Urbana,Edificación,Preescolar General
4420,13,Hidalgo,Primaria General Leyes de Reforma,de Los Marmoles,Colonia,Urbana,Edificación,Primaria General
4421,13,Hidalgo,Preescolar General Francisco Gabilondo Soler Cri-Cri,Porfirio Díaz ,Colonia,Urbana,Edificación,Preescolar General
4422,13,Hidalgo,Primaria General Odón Zaragoza Ruíz,Emiliano Zapata ,Colonia,Urbana,Edificación,Primaria General
4423,13,Hidalgo,Telesecundaria 774,Doctor José Monroy ,Colonia,Urbana,Edificación,Telesecundaria
4424,13,Hidalgo,Preescolar General Pablo Montesinos,Teodomiro Manzano ,Colonia,Urbana,Edificación,Preescolar General
4425,13,Hidalgo,Preescolar General Franz Liszt,Independencia ,Colonia,Urbana,Edificación,Preescolar General
4426,13,Hidalgo,Primaria General Felipe Carrillo Puerto,Juárez ,Colonia,Urbana,Edificación,Primaria General
4427,13,Hidalgo,Telesecundaria 272,La Soledad ,Colonia,Urbana,Edificación,Telesecundaria
4428,13,Hidalgo,Preescolar General Miguel Alemán  Valdez,Sergio Butron Casas,Colonia,Urbana,Edificación,Preescolar General
4429,13,Hidalgo,Primaria General Joséfa Ortíz de Domínguez,Vicente Guerrero ,Colonia,Urbana,Edificación,Primaria General
4430,13,Hidalgo,Secundaria General Netzahualcoyotl,Profesor Fernando Lugo Reyes ,Colonia,Urbana,Edificación,Secundaria General
4431,13,Hidalgo,Preescolar General Héroes de Chapultepec,Vicente Guerrero ,Colonia,Urbana,Edificación,Preescolar General
4432,13,Hidalgo,Preescolar General Arcoíris  ,Revolución ,Colonia,Urbana,Edificación,Preescolar General
4433,13,Hidalgo,Preescolar General Blanca Nieves,5 de Mayo ,Colonia,Urbana,Edificación,Preescolar General
4434,13,Hidalgo,Primaria General Gral. Vicente Guerrero,15 de Enero ,Colonia,Urbana,Edificación,Primaria General
4435,13,Hidalgo,Primaria General Melchor Ocampo,San Francisco ,Colonia,Urbana,Edificación,Primaria General
4436,13,Hidalgo,Primaria General Ford 72,Francisco Villa ,Colonia,Urbana,Edificación,Primaria General
4437,13,Hidalgo,Preescolar General Futuro de México,Nicolás Bravo ,Colonia,Urbana,Edificación,Preescolar General
4438,13,Hidalgo,Primaria General Emiliano Zapata,Emiliano Zapata ,Colonia,Urbana,Edificación,Primaria General
4439,13,Hidalgo,Telesecundaria 110,Raciel Salcedo ,Colonia,Urbana,Edificación,Telesecundaria
4440,13,Hidalgo,Primaria General José Ma. Morelos y Pavón,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4441,13,Hidalgo,Primaria General Benito Juárez,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4442,13,Hidalgo,Primaria General Ignacio M. Altamirano,Altamirano ,Colonia,Urbana,Edificación,Primaria General
4443,13,Hidalgo,Primaria General Paz y Educación,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4444,13,Hidalgo,Primaria General Ignacio Allende,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4445,13,Hidalgo,Telesecundaria 434,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4446,13,Hidalgo,Primaria General Nicolás Bravo,Ignacio Zaragoza ,Colonia,Urbana,Edificación,Primaria General
4447,13,Hidalgo,Primaria General Teodoro Chavez,Miguel Hidalgo ,Colonia,Urbana,Edificación,Primaria General
4448,13,Hidalgo,Primaria General Goltran Amador,Goltran Amador ,Colonia,Urbana,Edificación,Primaria General
4449,13,Hidalgo,Primaria General Gregorio Torres Quintero,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4450,13,Hidalgo,Telesecundaria 421,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4451,13,Hidalgo,Primaria General Francisco Javier Mina,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4452,13,Hidalgo,Primaria General Simón Bolivar,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4453,13,Hidalgo,Telesecundaria 266,Insurgentes ,Colonia,Urbana,Edificación,Telesecundaria
4454,13,Hidalgo,Primaria General Escuadron 201,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4455,13,Hidalgo,Primaria General Leóna Vicario,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4456,13,Hidalgo,Primaria General Francisco I. Madero,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4457,13,Hidalgo,Primaria General Aquíles Serdán,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4458,13,Hidalgo,Telesecundaria 607,Principal ,Colonia,Urbana,Edificación,Telesecundaria
4459,13,Hidalgo,Primaria General Lic. Benito Juárez,Cuauhtémoc ,Colonia,Urbana,Edificación,Primaria General
4460,13,Hidalgo,Primaria General Emiliano Zapata,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4461,13,Hidalgo,Primaria General Francisco Villa,Miguel Hidalgo ,Colonia,Urbana,Edificación,Primaria General
4462,13,Hidalgo,Primaria General Guillermo Prieto,Benito Juárez ,Colonia,Urbana,Edificación,Primaria General
4463,13,Hidalgo,Primaria General Joséfa Ortíz de Domínguez,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4464,13,Hidalgo,Primaria General Carmen Serdán,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4465,13,Hidalgo,Telesecundaria 532,El Tablón ,Colonia,Urbana,Edificación,Telesecundaria
4466,13,Hidalgo,Primaria General Vicente Guerrero,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4467,13,Hidalgo,Primaria General Mi Patria Es Primero,Niños Héroes ,Colonia,Urbana,Edificación,Primaria General
4468,13,Hidalgo,Primaria General Miguel Hidalgo,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4469,13,Hidalgo,Primaria General Amado Nervo,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4470,13,Hidalgo,Telesecundaria 379,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4471,13,Hidalgo,Primaria General Francisco González Bocanegra,Principal ,Colonia,Urbana,Edificación,Primaria General
4472,13,Hidalgo,Primaria General Narciso Mendoza,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4473,13,Hidalgo,Telesecundaria 747,San Marcos Hidalgo ,Colonia,Urbana,Edificación,Telesecundaria
4474,13,Hidalgo,Primaria General Emilio Carranza,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4475,13,Hidalgo,Primaria General Luciano Morales,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4476,13,Hidalgo,Preescolar General Calendario Azteca,Centro de la localidad ,Colonia,Urbana,Edificación,Preescolar General
4477,13,Hidalgo,Primaria General Rafael Rámirez,Pascual Morales ,Colonia,Urbana,Edificación,Primaria General
4478,13,Hidalgo,Telesecundaria 291,Pascual Morales ,Colonia,Urbana,Edificación,Telesecundaria
4479,13,Hidalgo,Primaria General Enrique C. Rebsamen,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4480,13,Hidalgo,Primaria General Cuauhtémoc,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4481,13,Hidalgo,Primaria General Miguel Hidalgo,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4482,13,Hidalgo,Primaria General Ley del Trabajo,Benito Juárez ,Colonia,Urbana,Edificación,Primaria General
4483,13,Hidalgo,Telesecundaria 530,Vista Hermosa ,Colonia,Urbana,Edificación,Telesecundaria
4484,13,Hidalgo,Primaria General América,Plaza Principal ,Colonia,Urbana,Edificación,Primaria General
4485,13,Hidalgo,Telesecundaria 634,Domicilio conocido,Colonia,Urbana,Edificación,Telesecundaria
4486,13,Hidalgo,Primaria General Ignacio Zaragoza,Puerto Alegre ,Colonia,Urbana,Edificación,Primaria General
4487,13,Hidalgo,Primaria General Miguel Hidalgo,Domicilio conocido,Colonia,Urbana,Edificación,Primaria General
4488,13,Hidalgo,Preescolar General Samuel F. Morse,Emilia Evitia del Rossel ,Colonia,Urbana,Edificación,Preescolar General
4489,13,Hidalgo,Primaria General Ignacio Zaragoza,Zaragoza ,Colonia,Urbana,Edificación,Primaria General
4490,13,Hidalgo,Preescolar General 24 de Febrero,Los Espejos ,Colonia,Urbana,Edificación,Preescolar General
4491,13,Hidalgo,Primaria General Mathilde Gómez Cárdenas,Fracciónamiento San Isidro ,Colonia,Urbana,Edificación,Primaria General
4492,13,Hidalgo,Secundaria General Ricardo Flores Magón,Ricardo Flores Magón ,Colonia,Urbana,Edificación,Secundaria General
4493,13,Hidalgo,Preescolar General Profesora Juana Luna Samperio,Flavio Sánchez E Insurgentes ,Colonia,Urbana,Edificación,Preescolar General
4494,13,Hidalgo,Preescolar General Artículo 3ro. Constitucional,Francisco Villa ,Colonia,Urbana,Edificación,Preescolar General
4495,13,Hidalgo,Primaria General Benito Juárez,Flavio Sánchez ,Colonia,Urbana,Edificación,Primaria General
4496,13,Hidalgo,Primaria General Cuauhtémoc, Circunvalación Norte ,Colonia,Urbana,Edificación,Primaria General
4497,13,Hidalgo,Preescolar Indígena Guadalupe Victoria,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
4498,13,Hidalgo,Primaria Indígena Miguel Hidalgo y Costilla,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria Indígena
4499,13,Hidalgo,Telesecundaria 570,A La Salida de La comunidad ,Colonia,Urbana,Edificación,Telesecundaria
4500,13,Hidalgo,Preescolar General Ignacio José de Allende,Arriba de La Iglesia ,Colonia,Urbana,Edificación,Preescolar General
4501,13,Hidalgo,Primaria General Héroe de Nacozari,Centro de la localidad ,Colonia,Urbana,Edificación,Primaria General
4502,13,Hidalgo,Telesecundaria 117,Nacional México-Tampico ,Colonia,Urbana,Edificación,Telesecundaria
4503,13,Hidalgo,Preescolar Indígena Benito Juárez,Domicilio conocido,Colonia,Urbana,Edificación,Preescolar Indígena
4504,13,Hidalgo,Primaria Indígena Joséfa Ortíz de Domínguez,Centro de la comunidad ,Colonia,Urbana,Edificación,Primaria Indígena
4505,13,Hidalgo,Preescolar Indígena Cuauhtémoc,Entrada a la comunidad ,Colonia,Urbana,Edificación,Preescolar Indígena
